0.7299996, 0, 0, 46.3245, 9.392142, 0, 598.4357, -4725.118, -6.25, 0.01823969, 0.1523926, 35.67474, 4.311834, 3.308312, 141.7867
1.879999, 0.4304136, -0.1493971, 116.7912, 9.424913, -0.5335567557748283126193297951, 4903.122, -4818.736, -6.25, 0.01823969, 0.1523926, 102.5358, 4.227373, 3.278498, 145.733
 
1.889999, 0.44236, -0.145093, 117.4154, 9.424654, -0.5544638238066439318043086092, 4959.157, -4819.562, -6.25, 0.01823969, 0.1523926, 103.1256, 4.22425, 3.278238, 145.7674
 
1.899999, 0.4537961, -0.1406694, 118.0396, 9.424392, -0.5742976167569306471720253720, 5015.503, -4820.388, -6.25, 0.01823969, 0.1523926, 103.7155, 4.2213, 3.277979, 145.8017
 
1.909999, 0.4647109, -0.1361315, 118.6653, 9.425493, -0.5930449123725185419521676538, 5072.164, -4821.215, -6.25, 0.01823969, 0.1523926, 104.3054, 4.218523, 3.27772, 145.836
 
1.919999, 0.475089, -0.1314843, 119.2896, 9.425228, -0.6106947609750033447963782733, 5129.133, -4822.042, -6.25, 0.01823969, 0.1523926, 104.8952, 4.215917, 3.277461, 145.8703
 
1.929999, 0.4849172, -0.1267335, 119.914, 9.424965, -0.6272308413456305056683606246, 5186.415, -4822.869, -6.25, 0.01823969, 0.1523926, 105.4851, 4.213485, 3.277201, 145.9046
 
1.939999, 0.4941851, -0.1218843, 120.5384, 9.424698, -0.6426479885417575918067692145, 5244.007, -4823.696, -6.25, 0.01823969, 0.1523926, 106.0751, 4.211225, 3.276942, 145.9389
 
1.949998, 0.5028789, -0.1169424, 121.1628, 9.424433, -0.6569344264941448162027555376, 5301.909, -4824.523, -6.25, 0.01823969, 0.1523926, 106.665, 4.209136, 3.276683, 145.9733
 
1.959998, 0.5109875, -0.1119136, 121.7886, 9.425528, -0.6700825110876865846317139187, 5360.122, -4825.351, -6.25, 0.01823969, 0.1523926, 107.255, 4.20722, 3.276423, 146.0076
 
1.969998, 0.5184965, -0.1068038, 122.4117, 9.423895, -0.6820868707820326184057049332, 5418.646, -4826.178, -6.25, 0.01823969, 0.1523926, 107.845, 4.205474, 3.276164, 146.0419
 
1.979998, 0.5253968, -0.1016188, 123.0376, 9.42499, -0.6929404812551781353322689047, 5477.478, -4827.006, -6.25, 0.01823969, 0.1523926, 108.435, 4.2039, 3.275905, 146.0762
 
1.989998, 0.5316731, -0.09636483, 123.6622, 9.424718, -0.7026381775644889665582915381, 5536.622, -4827.835, -6.25, 0.01823969, 0.1523926, 109.0251, 4.202496, 3.275646, 146.1105
 
1.999998, 0.5373166, -0.09104809, 124.2881, 9.425808, -0.7111801663076667600791933659, 5596.076, -4828.662, -6.25, 0.01823969, 0.1523926, 109.6152, 4.201262, 3.275387, 146.1448
 
2.009999, 0.5423127, -0.08567493, 124.9127, 9.425537, -0.7185614891397748630831650266, 5655.838, -4829.491, -6.25, 0.01823969, 0.1523926, 110.2053, 4.200197, 3.275127, 146.1792
 
2.019999, 0.5466498, -0.0802518, 125.5359, 9.423895, -0.7247819394631033636665547894, 5715.911, -4830.319, -6.25, 0.01823969, 0.1523926, 110.7954, 4.199301, 3.274868, 146.2135
 
2.029999, 0.5503206, -0.0747853, 126.1619, 9.424988, -0.7298462690248852006686936838, 5776.292, -4831.148, -6.25, 0.01823969, 0.1523926, 111.3856, 4.198572, 3.274609, 146.2478
 
2.039999, 0.553311, -0.06928209, 126.788, 9.426078, -0.7337540646297150121216828448, 5836.982, -4831.978, -6.25, 0.01823969, 0.1523926, 111.9757, 4.19801, 3.27435, 146.2821
 
2.049999, 0.5556089, -0.06374898, 127.4113, 9.424435, -0.7365088384385848592364631131, 5897.983, -4832.807, -6.25, 0.01823969, 0.1523926, 112.566, 4.197614, 3.27409, 146.3164
 
2.059999, 0.5572058, -0.05819289, 128.036, 9.424155, -0.7381169949803780524027701707, 5959.292, -4833.637, -6.25, 0.01823969, 0.1523926, 113.1562, 4.197383, 3.273831, 146.3507
 
